strategy_label,sample,cost_bps,funding_estimator,funding_lookback_events,basis_convergence_horizon_events,open_threshold,close_threshold,is_final_rule,sample_start,sample_end,n_periods,annual_return,annual_volatility,sharpe,total_return,max_drawdown,mean_turnover,mean_gross_exposure,active_events
"median funding 84 events, basis horizon 7, entry 0.00010",train_2020_2023,20,median,84,7,0.0001,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.04456875053623235,0.021276591452276318,2.0947316978004045,0.19412147581239947,-0.036216462976147445,0.019314169755616534,0.9801415202008674,4294
"median funding 84 events, basis horizon 7, entry 0.00010",forward_2024_onward,20,median,84,7,0.0001,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.019589079330288337,0.004604989457853137,4.253881471298924,0.04966592613764509,-0.015798149536243478,0.007408103713689373,1.0,2711
"median funding 84 events, basis horizon 7, entry 0.00015",train_2020_2023,20,median,84,7,0.00015,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.055758226201963065,0.021222303972435935,2.6273408520763466,0.24879793710565457,-0.03286611725382016,0.014425576611747827,0.9801415202008674,4294
"median funding 84 events, basis horizon 7, entry 0.00015",forward_2024_onward,20,median,84,7,0.00015,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.02722104237249942,0.004363158565863892,6.238838667351926,0.06969058796468985,-0.0050019911557581676,0.003976964766084429,1.0,2711
"median funding 84 events, basis horizon 7, entry 0.00020",train_2020_2023,20,median,84,7,0.0002,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.061791810127404714,0.0214553573304653,2.8800177585326963,0.27928399488706446,-0.034741900961364425,0.01165200771783659,0.9801415202008674,4294
"median funding 84 events, basis horizon 7, entry 0.00020",forward_2024_onward,20,median,84,7,0.0002,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.02938889462079134,0.0045336261632414904,6.482425670443596,0.0754450625872114,-0.004239765851606014,0.0032573361073634584,1.0,2711
"median funding 84 events, basis horizon 7, entry 0.00025",train_2020_2023,20,median,84,7,0.00025,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.06849287449648217,0.0213885153889961,3.2023201821534646,0.31405142617224646,-0.032099413143379385,0.009409948888844881,0.9780871947044054,4285
"median funding 84 events, basis horizon 7, entry 0.00025",forward_2024_onward,20,median,84,7,0.00025,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.030842407408106003,0.004997759555632577,6.171246748624788,0.07931611861021715,-0.004376586942687388,0.0029365699437348823,1.0,2711
"median funding 84 events, basis horizon 7, entry 0.00030",train_2020_2023,20,median,84,7,0.0003,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.06947805261905908,0.021438630329295903,3.2407878466059126,0.3192351389100938,-0.031472487186065656,0.009296697323202149,0.9780871947044054,4285
"median funding 84 events, basis horizon 7, entry 0.00030",forward_2024_onward,20,median,84,7,0.0003,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03198723539339523,0.005105834282148476,6.264840107567176,0.08237808216930231,-0.0032131173191389806,0.0025491758510716935,1.0,2711
"median funding 84 events, basis horizon 7, entry 0.00035",train_2020_2023,20,median,84,7,0.00035,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.0726184850024004,0.021462668299505726,3.3834788847793345,0.33591141256880563,-0.02793463528485951,0.0084724200404209,0.9769459027619265,4280
"median funding 84 events, basis horizon 7, entry 0.00035",forward_2024_onward,20,median,84,7,0.00035,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03316096593460451,0.005106204852386812,6.4942490348979955,0.08552786290157344,-0.0032131173191394247,0.0024852013720892147,1.0,2711
"median funding 84 events, basis horizon 7, entry 0.00040",train_2020_2023,20,median,84,7,0.0004,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07502337908184789,0.021430960630782484,3.5007007093320692,0.3488300843158747,-0.026395814713272125,0.00781851936570843,0.9769459027619265,4280
"median funding 84 events, basis horizon 7, entry 0.00040",forward_2024_onward,20,median,84,7,0.0004,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.034637614870652,0.005117416921487208,6.76857395089586,0.08950341451308397,-0.0032131173191385365,0.002273293930377273,1.0,2711
"median funding 84 events, basis horizon 7, entry 0.00050",train_2020_2023,20,median,84,7,0.0005,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.0728764277778898,0.02131171389734387,3.4195479598181246,0.33730714557613517,-0.027422178418784804,0.007387581633321929,0.9568591645742981,4192
"median funding 84 events, basis horizon 7, entry 0.00050",forward_2024_onward,20,median,84,7,0.0005,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03285146744865421,0.005127113710262855,6.407399816956663,0.08469612681246597,-0.003213117319140535,0.002925864852221526,1.0,2711
"median funding 84 events, basis horizon 10, entry 0.00010",train_2020_2023,20,median,84,10,0.0001,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.05554754270081565,0.021182828923510394,2.6222910500478314,0.24774996838584196,-0.026985294741779797,0.014014750364686728,0.9801415202008674,4294
"median funding 84 events, basis horizon 10, entry 0.00010",forward_2024_onward,20,median,84,10,0.0001,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.026045629011043316,0.004358508220897829,5.975812753125439,0.0665823488503452,-0.00663926484152888,0.0044595128629272285,1.0,2711
"median funding 84 events, basis horizon 10, entry 0.00015",train_2020_2023,20,median,84,10,0.00015,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.06315675179430023,0.021418096011609673,2.9487565916254246,0.28629300624250065,-0.03318800660699184,0.010936674770405143,0.9801415202008674,4294
"median funding 84 events, basis horizon 10, entry 0.00015",forward_2024_onward,20,median,84,10,0.00015,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.028790643013294134,0.004538093879998283,6.344214944558403,0.07385333364952107,-0.004276026725545057,0.0034316163009549543,1.0,2711
"median funding 84 events, basis horizon 10, entry 0.00020",train_2020_2023,20,median,84,10,0.0002,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.0695078071954492,0.021373705870954975,3.2520241279217905,0.319399523926331,-0.032140049163108864,0.008766392371662948,0.9780871947044054,4285
"median funding 84 events, basis horizon 10, entry 0.00020",forward_2024_onward,20,median,84,10,0.0002,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.030833763489145335,0.00500363600679092,6.162271485635215,0.07929294300120393,-0.0043765869426886095,0.0029365699437348823,1.0,2711
"median funding 84 events, basis horizon 10, entry 0.00025",train_2020_2023,20,median,84,10,0.00025,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07020004582893352,0.02142211402192429,3.2769896452370597,0.3230530601546635,-0.030743252130983834,0.008874382268181697,0.9769459027619265,4280
"median funding 84 events, basis horizon 10, entry 0.00025",forward_2024_onward,20,median,84,10,0.00025,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.031995938021959894,0.005112344020881164,6.258565130060451,0.08240131352746327,-0.0032131173191386475,0.0025491758510716935,1.0,2711
"median funding 84 events, basis horizon 10, entry 0.00030",train_2020_2023,20,median,84,10,0.0003,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.0744149054489828,0.021433885275893964,3.471834643655342,0.34555030828394884,-0.027597530640462997,0.007771276542843603,0.9769459027619265,4280
"median funding 84 events, basis horizon 10, entry 0.00030",forward_2024_onward,20,median,84,10,0.0003,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03425636796799176,0.005143407503621236,6.660247694524192,0.088475200869365,-0.0032131173191390916,0.002382738156383653,1.0,2711
"median funding 84 events, basis horizon 10, entry 0.00035",train_2020_2023,20,median,84,10,0.00035,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07494944302690257,0.021275167183337603,3.5228603555041333,0.3484482736429737,-0.026395814713272014,0.007662948262059397,0.9769459027619265,4280
"median funding 84 events, basis horizon 10, entry 0.00035",forward_2024_onward,20,median,84,10,0.00035,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.034412361987846626,0.005123726466150967,6.7162761742232115,0.08889592078991582,-0.0032131173191373152,0.0024933925887557066,1.0,2711
"median funding 84 events, basis horizon 10, entry 0.00040",train_2020_2023,20,median,84,10,0.0004,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.0719740474624033,0.021360148576888557,3.36954807235182,0.3324827137756481,-0.02775771590216869,0.007223787501591388,0.9573156813512896,4194
"median funding 84 events, basis horizon 10, entry 0.00040",forward_2024_onward,20,median,84,10,0.0004,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03404815476443531,0.0051814553598368875,6.571156634553568,0.0879137312183087,-0.0032131173191389806,0.002634824280841596,1.0,2711
"median funding 84 events, basis horizon 10, entry 0.00050",train_2020_2023,20,median,84,10,0.0005,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.05858596149617164,0.02149182163465043,2.725965369157716,0.2629766439431951,-0.028116992668295038,0.00624327838602044,0.5393745720155215,2363
"median funding 84 events, basis horizon 10, entry 0.00050",forward_2024_onward,20,median,84,10,0.0005,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.02540968216745012,0.0053367700004227836,4.761247377240754,0.06489189478615276,-0.003213117319136982,0.0037283166321723828,0.9317594983400959,2526
"median funding 84 events, basis horizon 14, entry 0.00010",train_2020_2023,20,median,84,14,0.0001,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.06236109245551917,0.021305996427437027,2.9269268240002613,0.28221729372765303,-0.02698529474178024,0.010754299629653588,0.9801415202008674,4294
"median funding 84 events, basis horizon 14, entry 0.00010",forward_2024_onward,20,median,84,14,0.0001,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.02658927540239478,0.004446519831408131,5.979794628279988,0.06801783295299324,-0.0066891001219522295,0.004067156693139816,1.0,2711
"median funding 84 events, basis horizon 14, entry 0.00015",train_2020_2023,20,median,84,14,0.00015,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.06698175558114036,0.02143860738368366,3.1243519871593124,0.3061257083551374,-0.03474190096136409,0.008951757355556337,0.9801415202008674,4294
"median funding 84 events, basis horizon 14, entry 0.00015",forward_2024_onward,20,median,84,14,0.00015,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.030470103600963916,0.004455538984710466,6.838702052776215,0.07832858942732646,-0.0033689736642357193,0.00288495550628496,1.0,2711
"median funding 84 events, basis horizon 14, entry 0.00020",train_2020_2023,20,median,84,14,0.0002,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07093110952666462,0.021409193527924537,3.3131145007469542,0.32692978585306665,-0.0314724871860651,0.008437375500361388,0.9780871947044054,4285
"median funding 84 events, basis horizon 14, entry 0.00020",forward_2024_onward,20,median,84,14,0.0002,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03147566285707024,0.005120167792658029,6.147388939519559,0.08100790670448998,-0.0032131173191383144,0.0027155278953936643,1.0,2711
"median funding 84 events, basis horizon 14, entry 0.00025",train_2020_2023,20,median,84,14,0.00025,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.074489588056693,0.02139087107969336,3.48230737211104,0.3459573448426201,-0.026395814713271903,0.007576683595118818,0.9769459027619265,4280
"median funding 84 events, basis horizon 14, entry 0.00025",forward_2024_onward,20,median,84,14,0.00025,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03408758565728924,0.005137307325766316,6.635302016354357,0.08802055216159577,-0.0032131173191380924,0.0023505354314476198,1.0,2711
"median funding 84 events, basis horizon 14, entry 0.00030",train_2020_2023,20,median,84,14,0.0003,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07225247132396542,0.0215096472094244,3.359072820697319,0.33395147281216775,-0.02816463160774718,0.007104260061213215,0.958000456516777,4197
"median funding 84 events, basis horizon 14, entry 0.00030",forward_2024_onward,20,median,84,14,0.0003,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.0343514716895079,0.0051379943728582156,6.685774486436136,0.08873158770398604,-0.0032131173191392026,0.002493392588755707,1.0,2711
"median funding 84 events, basis horizon 14, entry 0.00035",train_2020_2023,20,median,84,14,0.00035,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07299682121888569,0.021313299695109682,3.4249422784419794,0.3379514821671552,-0.02740823204545595,0.006867840346968131,0.9500114129194248,4162
"median funding 84 events, basis horizon 14, entry 0.00035",forward_2024_onward,20,median,84,14,0.00035,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03413378521111085,0.005194944012126644,6.570578071954538,0.08814420179312354,-0.0032131173191385365,0.002626060144449278,1.0,2711
"median funding 84 events, basis horizon 14, entry 0.00040",train_2020_2023,20,median,84,14,0.0004,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07681749504318809,0.021811035534508885,3.521955430389783,0.35850256255576385,-0.026971381398536387,0.006128664813560822,0.9493266377539374,4159
"median funding 84 events, basis horizon 14, entry 0.00040",forward_2024_onward,20,median,84,14,0.0004,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03333827352800037,0.0052122204091303425,6.396174933354909,0.08600300584656839,-0.0032131173191390916,0.002785764573795906,1.0,2711
"median funding 84 events, basis horizon 14, entry 0.00050",train_2020_2023,20,median,84,14,0.0005,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.05995137712303723,0.023515810683169096,2.5494072022762992,0.2696704300123174,-0.027204360782862258,0.005462806293935367,0.5352659210225976,2345
"median funding 84 events, basis horizon 14, entry 0.00050",forward_2024_onward,20,median,84,14,0.0005,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.025589314718656976,0.005500191448481197,4.652440730171878,0.06536324696159079,-0.0031147340807244905,0.0033725199346741207,0.9288085577277757,2518
"median funding 84 events, basis horizon 21, entry 0.00010",train_2020_2023,20,median,84,21,0.0001,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.06716144223764403,0.02129844408072605,3.1533496993060415,0.30708064006781255,-0.026985294741779797,0.008261754780408012,0.9801415202008674,4294
"median funding 84 events, basis horizon 21, entry 0.00010",forward_2024_onward,20,median,84,21,0.0001,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.02787291398778616,0.004491442722649196,6.205781907722033,0.07141680958077057,-0.004485550742083011,0.003645154620455339,1.0,2711
"median funding 84 events, basis horizon 21, entry 0.00015",train_2020_2023,20,median,84,21,0.00015,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07182839684843585,0.021355037660078898,3.3635340752740444,0.3317078423033095,-0.03209941314337905,0.007702417661797562,0.9780871947044054,4285
"median funding 84 events, basis horizon 21, entry 0.00015",forward_2024_onward,20,median,84,21,0.00015,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.030848155758412002,0.004985235527338529,6.187903377732873,0.07933164585970798,-0.004376586942687943,0.00293449406559851,1.0,2711
"median funding 84 events, basis horizon 21, entry 0.00020",train_2020_2023,20,median,84,21,0.0002,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07415725257096899,0.02132353842689709,3.4777179606096,0.34417686189312446,-0.026243142354912874,0.007486258417418372,0.9769459027619265,4280
"median funding 84 events, basis horizon 21, entry 0.00020",forward_2024_onward,20,median,84,21,0.0002,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.033782215307155035,0.005160904672817929,6.545793315091298,0.08719797932796491,-0.003213117319137093,0.0024559261676019117,1.0,2711
"median funding 84 events, basis horizon 21, entry 0.00025",train_2020_2023,20,median,84,21,0.00025,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07283720579093994,0.02162255180254616,3.3685758487748436,0.3370627445559524,-0.030063094310120997,0.00731386429957801,0.9582287149052727,4198
"median funding 84 events, basis horizon 21, entry 0.00025",forward_2024_onward,20,median,84,21,0.00025,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03448398100809007,0.0052151531954313275,6.61226616282324,0.08908773492337141,-0.0032131173191382034,0.002356984165303214,1.0,2711
"median funding 84 events, basis horizon 21, entry 0.00030",train_2020_2023,20,median,84,21,0.0003,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07342680819807634,0.021397334857723625,3.431586629190507,0.3402456235745901,-0.028037644472953316,0.006730596736236061,0.9500114129194248,4162
"median funding 84 events, basis horizon 21, entry 0.00030",forward_2024_onward,20,median,84,21,0.0003,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03435763831638361,0.005194520753636551,6.614207536341193,0.08874742214393017,-0.0032131173191384255,0.0025082963292219697,1.0,2711
"median funding 84 events, basis horizon 21, entry 0.00035",train_2020_2023,20,median,84,21,0.00035,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07615246907633798,0.02339671245995814,3.2548363026073717,0.35470491408640803,-0.027577497793461747,0.006032923286907738,0.9465875370919882,4147
"median funding 84 events, basis horizon 21, entry 0.00035",forward_2024_onward,20,median,84,21,0.00035,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.033968781286762374,0.005152918429227543,6.592144190385434,0.08770036681279136,-0.0032131173191380924,0.0026425074866066904,1.0,2711
"median funding 84 events, basis horizon 21, entry 0.00040",train_2020_2023,20,median,84,21,0.0004,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.06057262821711779,0.023260989226370824,2.6040435179965185,0.2728603628719728,-0.02667779032119455,0.006028206486401634,0.5398310887925131,2365
"median funding 84 events, basis horizon 21, entry 0.00040",forward_2024_onward,20,median,84,21,0.0004,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.025475352312662514,0.005450074033338008,4.6743130748004935,0.06506342926903752,-0.0032131173191383144,0.0037377946452088833,0.932128365916636,2527
"median funding 84 events, basis horizon 21, entry 0.00050",train_2020_2023,20,median,84,21,0.0005,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.060947392205596286,0.02366356702362841,2.5755792499389223,0.2747220703380595,-0.026957560393595648,0.0058304452580537815,0.5332115955261356,2336
"median funding 84 events, basis horizon 21, entry 0.00050",forward_2024_onward,20,median,84,21,0.0005,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.023761847666629008,0.008263988684186537,2.8753485241452745,0.06050414261365433,-0.007104199848449899,0.0031362526567248077,0.917742530431575,2488
"median funding 84 events, basis horizon 28, entry 0.00010",train_2020_2023,20,median,84,28,0.0001,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.06840517352665676,0.021268755494929324,3.2162283093134065,0.3136038904298022,-0.02698529474177991,0.007724919377103767,0.9801415202008674,4294
"median funding 84 events, basis horizon 28, entry 0.00010",forward_2024_onward,20,median,84,28,0.0001,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.02802930396085696,0.004572030597914035,6.130602882151573,0.07183075205282585,-0.004276026725544946,0.003600286517577956,1.0,2711
"median funding 84 events, basis horizon 28, entry 0.00015",train_2020_2023,20,median,84,28,0.00015,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07163830956099888,0.021406923364642352,3.3465018929027104,0.3306895926634439,-0.031472487186065434,0.008043731760449674,0.9780871947044054,4285
"median funding 84 events, basis horizon 28, entry 0.00015",forward_2024_onward,20,median,84,28,0.00015,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.031504792354333365,0.005015817022314411,6.281088846378281,0.08108728338190896,-0.0038159450444128495,0.0027821817600702614,1.0,2711
"median funding 84 events, basis horizon 28, entry 0.00020",train_2020_2023,20,median,84,28,0.0002,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07138477188491849,0.021418324220327325,3.3328831495215616,0.32933941932530786,-0.02891906994600313,0.007353991755551968,0.9589134900707601,4201
"median funding 84 events, basis horizon 28, entry 0.00020",forward_2024_onward,20,median,84,28,0.0002,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03396292416829904,0.005151204258387825,6.593200825417944,0.08768461883504042,-0.0032131173191379814,0.0024072842893768536,1.0,2711
"median funding 84 events, basis horizon 28, entry 0.00025",train_2020_2023,20,median,84,28,0.00025,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.0721858905990992,0.02169363908256389,3.3275141309563927,0.33357544536835815,-0.02886634616651096,0.007042408615041777,0.9500114129194248,4162
"median funding 84 events, basis horizon 28, entry 0.00025",forward_2024_onward,20,median,84,28,0.00025,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03481810199547005,0.005205324407820125,6.688939875324909,0.08998912853256269,-0.0032131173191377593,0.002243486449444746,1.0,2711
"median funding 84 events, basis horizon 28, entry 0.00030",train_2020_2023,20,median,84,28,0.0003,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.0752361300155514,0.022636624137739585,3.3236462096889436,0.3498394585753437,-0.028037644472953427,0.006255807759963406,0.9484136041999544,4155
"median funding 84 events, basis horizon 28, entry 0.00030",forward_2024_onward,20,median,84,28,0.0003,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03407883150713615,0.005183080968052669,6.5750143046559195,0.08799633546729169,-0.0032131173191375373,0.002629573168987755,1.0,2711
"median funding 84 events, basis horizon 28, entry 0.00035",train_2020_2023,20,median,84,28,0.00035,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07869025927934868,0.023384686622479816,3.365033731249721,0.36853050969595613,-0.026971381398536498,0.0056202120359511235,0.9463592787034923,4146
"median funding 84 events, basis horizon 28, entry 0.00035",forward_2024_onward,20,median,84,28,0.00035,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.033298121669393194,0.00523044809792332,6.366208218873975,0.08589480132896932,-0.0032131173191384255,0.0027793158399403114,1.0,2711
"median funding 84 events, basis horizon 28, entry 0.00040",train_2020_2023,20,median,84,28,0.0004,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.06104123747260232,0.023375738172504348,2.611307374429866,0.275234867074466,-0.027674094605049993,0.005928632596597202,0.5373202465190596,2354
"median funding 84 events, basis horizon 28, entry 0.00040",forward_2024_onward,20,median,84,28,0.0004,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.025563281726211296,0.005514220697681189,4.635882952048153,0.0652943814998983,-0.0027184666014711256,0.003604078613300302,0.9317594983400959,2526
"median funding 84 events, basis horizon 28, entry 0.00050",train_2020_2023,20,median,84,28,0.0005,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.058166334328855616,0.023686030356971293,2.455723202758459,0.26061519723673876,-0.02814309300434792,0.005606353490935309,0.5291029445332116,2318
"median funding 84 events, basis horizon 28, entry 0.00050",forward_2024_onward,20,median,84,28,0.0005,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.022850336072396515,0.008842673414114963,2.584098157003296,0.0581006754138671,-0.009393311469605314,0.003087948569320757,0.9147915898192549,2480
"median funding 84 events, basis horizon 42, entry 0.00010",train_2020_2023,20,median,84,42,0.0001,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.06875980082012075,0.021274168794895656,3.232079310972582,0.3154682763191634,-0.026985294741779797,0.007446731208023109,0.9801415202008674,4294
"median funding 84 events, basis horizon 42, entry 0.00010",forward_2024_onward,20,median,84,42,0.0001,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.029098201064084964,0.004488499640784557,6.482834664769809,0.0746719071546893,-0.0034728498489906556,0.0032314189410379336,1.0,2711
"median funding 84 events, basis horizon 42, entry 0.00015",train_2020_2023,20,median,84,42,0.00015,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07396229053148394,0.02122654996481015,3.484423547590178,0.34313966182151745,-0.026243142354912874,0.007456293067287065,0.9769459027619265,4280
"median funding 84 events, basis horizon 42, entry 0.00015",forward_2024_onward,20,median,84,42,0.00015,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03305180123726323,0.005042670704371788,6.55442387078908,0.0852353922211031,-0.003815945044410518,0.0026058922545887132,1.0,2711
"median funding 84 events, basis horizon 42, entry 0.00020",train_2020_2023,20,median,84,42,0.0002,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07203426933449213,0.02157282079123762,3.3391214821452913,0.3327808203707636,-0.02947639334614427,0.007136713923037217,0.9513809632503994,4168
"median funding 84 events, basis horizon 42, entry 0.00020",forward_2024_onward,20,median,84,42,0.0002,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.034189062725078725,0.00518028402436535,6.5998432835480125,0.08829333163976338,-0.0032131173191385365,0.002304821073671292,1.0,2711
"median funding 84 events, basis horizon 42, entry 0.00025",train_2020_2023,20,median,84,42,0.00025,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.0741863310810541,0.022701601105206783,3.267889816989116,0.34417425687397585,-0.029282450595197185,0.0067657659850551615,0.9484136041999544,4155
"median funding 84 events, basis horizon 42, entry 0.00025",forward_2024_onward,20,median,84,42,0.00025,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03481653634201693,0.0051732624561286735,6.730092787148347,0.0899853523064329,-0.0032131173191384255,0.002247480871062358,1.0,2711
"median funding 84 events, basis horizon 42, entry 0.00030",train_2020_2023,20,median,84,42,0.0003,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07600691303014978,0.02267160811791309,3.3525152973200822,0.3540039700266535,-0.027739934745995898,0.006192188556878327,0.9470440538689797,4149
"median funding 84 events, basis horizon 42, entry 0.00030",forward_2024_onward,20,median,84,42,0.0003,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.034035441602862405,0.005162509505443381,6.592809478989866,0.08787975439295148,-0.0032131173191377593,0.0026486737045028973,1.0,2711
"median funding 84 events, basis horizon 42, entry 0.00035",train_2020_2023,20,median,84,42,0.00035,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.07545225500501344,0.023272091261708882,3.2421776864187555,0.35093100461862625,-0.02673290176512566,0.0059810776787158765,0.9461310203149966,4145
"median funding 84 events, basis horizon 42, entry 0.00035",forward_2024_onward,20,median,84,42,0.00035,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.03206733910936844,0.0054086641429828535,5.928883410328275,0.08258848772479999,-0.0032131173191379814,0.0035600108201926496,1.0,2711
"median funding 84 events, basis horizon 42, entry 0.00040",train_2020_2023,20,median,84,42,0.0004,0.0,False,2020-01-01T16:00:00,2023-12-31T16:00:00,4381,0.059364836175799206,0.02338765233786933,2.5382982147239956,0.2667093660831108,-0.027462959703072554,0.006100369860322597,0.5350376626341018,2344
"median funding 84 events, basis horizon 42, entry 0.00040",forward_2024_onward,20,median,84,42,0.0004,0.0,False,2024-01-01T00:00:00,2026-06-22T08:00:00,2711,0.025102913993430488,0.005491521072959333,4.571213268585847,0.06408123283612133,-0.003532397057740555,0.0036778521286083064,0.9310217631870159,2524
