ts,gross_return,net_return_20bps,spot_price_pnl,perp_price_pnl,funding_pnl,spot_turnover,perp_turnover,total_turnover,gross_exposure
2022-05-23 00:00:00,0.00031913015887955474,0.00031913015887955474,0.00888336929269512,-0.008614239133815565,5e-05,0.0,0.0,0.0,1.0
2022-05-23 08:00:00,1.247150285114125e-05,1.247150285114125e-05,0.015620170392181165,-0.015657698889330024,5e-05,0.0,0.0,0.0,1.0
2022-05-23 16:00:00,0.0002184337749613407,0.0002184337749613407,-0.0021480591038692404,0.002316492878830581,5e-05,0.0,0.0,0.0,1.0
2022-05-24 00:00:00,-0.00045606648081645504,-0.00045606648081645504,-0.023922780438163455,0.023498341457347,-3.1627499999999995e-05,0.0,0.0,0.0,1.0
2022-05-24 08:00:00,0.00043798789262338003,0.00043798789262338003,0.005181810858229663,-0.004731617965606283,-1.2205e-05,0.0,0.0,0.0,1.0
2022-05-24 16:00:00,0.0001404770306077201,0.0001404770306077201,-0.004674892775744899,0.004819531056352619,-4.1612499999999985e-06,0.0,0.0,0.0,1.0
2022-05-25 00:00:00,-0.00034618269755337975,-0.00034618269755337975,0.005542800301981399,-0.0059044142495347784,1.543125e-05,0.0,0.0,0.0,1.0
2022-05-25 08:00:00,0.00022441571778734893,0.00022441571778734893,-0.002350607398479615,0.002543239366266964,3.178375e-05,0.0,0.0,0.0,1.0
2022-05-25 16:00:00,0.00012922694466377795,0.00012922694466377795,-0.002546016920566177,0.002646233865229955,2.9010000000000002e-05,0.0,0.0,0.0,1.0
2022-05-26 00:00:00,-0.00012915497526136923,-0.00012915497526136923,-0.0021830009833956887,0.0020069510081343195,4.6895e-05,0.0,0.0,0.0,1.0
2022-05-26 08:00:00,6.607589379367866e-05,6.607589379367866e-05,-0.007062401906088062,0.00711351154988174,1.496625e-05,0.0,0.0,0.0,1.0
2022-05-26 16:00:00,-0.00014616162365184177,-0.00014616162365184177,-0.014683134970931488,0.014587709597279647,-5.073625e-05,0.0,0.0,0.0,1.0
2022-05-27 00:00:00,0.00012921493726840622,0.00012921493726840622,-0.012258993355381123,0.01237382204264953,1.4386250000000001e-05,0.0,0.0,0.0,1.0
2022-05-27 08:00:00,-0.00015813533260091353,-0.00015813533260091353,-0.00813238738473758,0.007973364552136666,8.875000000000029e-07,0.0,0.0,0.0,1.0
2022-05-27 16:00:00,0.00028647398447807277,0.00028647398447807277,-5.227590084079525e-05,0.00031381738531886805,2.49325e-05,0.0,0.0,0.0,1.0
2022-05-28 00:00:00,-0.0003575745723275879,-0.0003575745723275879,-0.010869962076392,0.010478758754064413,3.362875e-05,0.0,0.0,0.0,1.0
2022-05-28 08:00:00,5.9045914727743286e-05,5.9045914727743286e-05,0.006866704682313041,-0.006823012517585297,1.535375e-05,0.0,0.0,0.0,1.0
2022-05-28 16:00:00,0.00011339727444964221,0.00011339727444964221,0.010504293385022928,-0.010411351110573286,2.0455e-05,0.0,0.0,0.0,1.0
2022-05-29 00:00:00,0.00032437974505151123,0.00032437974505151123,0.0023392929897201042,-0.002039666994668593,2.4753750000000003e-05,0.0,0.0,0.0,1.0
2022-05-29 08:00:00,-0.0004015657562650932,-0.0004015657562650932,-0.006418862394233768,0.006013845387968675,3.451250000000002e-06,0.0,0.0,0.0,1.0
2022-05-29 16:00:00,0.0001730053460298803,0.0001730053460298803,0.005969509104579329,-0.005816261258549449,1.9757500000000002e-05,0.0,0.0,0.0,1.0
2022-05-30 00:00:00,0.00016847745787899044,0.00016847745787899044,0.0056626645895073435,-0.005523265881628353,2.907875e-05,0.0,0.0,0.0,1.0
2022-05-30 08:00:00,0.00022449492507528864,0.00022449492507528864,0.034758041793171685,-0.034573074368096396,3.9527500000000004e-05,0.0,0.0,0.0,1.0
2022-05-30 16:00:00,-0.0002665859359643558,-0.0002665859359643558,-0.0017692645565130782,0.0014526786205487224,5e-05,0.0,0.0,0.0,1.0
2022-05-31 00:00:00,0.00023517760099321308,0.00023517760099321308,0.020121029465183404,-0.01993305311419019,4.720125e-05,0.0,0.0,0.0,1.0
2022-05-31 08:00:00,-0.00021528609205110632,-0.00021528609205110632,-0.0022424062594670613,0.001977120167415955,5e-05,0.0,0.0,0.0,1.0
2022-05-31 16:00:00,-7.959491509634862e-06,-7.959491509634862e-06,0.008787151391535686,-0.00884511088304532,5e-05,0.0,0.0,0.0,1.0
2022-06-01 00:00:00,0.00026098472256356196,0.00026098472256356196,-0.006682487114134619,0.006893471836698181,5e-05,0.0,0.0,0.0,1.0
2022-06-01 08:00:00,-0.00039509087641876765,-0.00039509087641876765,-0.005648719233993127,0.005203815857574359,4.9812500000000005e-05,0.0,0.0,0.0,1.0
2022-06-01 16:00:00,0.00043482026604924366,0.00043482026604924366,-0.015201522324098687,0.015588258840147931,4.8083750000000005e-05,0.0,0.0,0.0,1.0
2022-06-02 00:00:00,6.31580416700178e-05,6.31580416700178e-05,-0.019117536863196685,0.019206238654866703,-2.5543749999999997e-05,0.0,0.0,0.0,1.0
2022-06-02 08:00:00,-0.00017073911832901411,-0.00017073911832901411,0.003093795523117754,-0.003285209641446768,2.0675e-05,0.0,0.0,0.0,1.0
2022-06-02 16:00:00,0.00025371137721431273,0.00025371137721431273,0.0018313167693235488,-0.001606490392109236,2.8885e-05,0.0,0.0,0.0,1.0
2022-06-03 00:00:00,-0.00014712442180032733,-0.00014712442180032733,0.007387232806197658,-0.007543918477997985,9.561250000000001e-06,0.0,0.0,0.0,1.0
2022-06-03 08:00:00,-0.00010259796015477828,-0.00010259796015477828,-0.006960269297231425,0.006823541337076647,3.413e-05,0.0,0.0,0.0,1.0
2022-06-03 16:00:00,0.0005219749219368226,0.0005219749219368226,-0.014394929621274977,0.0149022270432118,1.4677500000000001e-05,0.0,0.0,0.0,1.0
2022-06-04 00:00:00,-0.0002511650898165116,-0.0002511650898165116,0.0030835164888851907,-0.0033725190787017023,3.78375e-05,0.0,0.0,0.0,1.0
2022-06-04 08:00:00,-0.00019596090397468202,-0.00019596090397468202,-0.00018225325879879517,-5.379639517588686e-05,4.008875e-05,0.0,0.0,0.0,1.0
2022-06-04 16:00:00,0.00042852433908825043,0.00042852433908825043,0.0036607821019322973,-0.003258861512844047,2.660375e-05,0.0,0.0,0.0,1.0
2022-06-05 00:00:00,-0.00041393174647894526,-0.00041393174647894526,0.01039220440506547,-0.010838227401544415,3.209125e-05,0.0,0.0,0.0,1.0
2022-06-05 08:00:00,0.0004369975512375083,0.0004369975512375083,-0.006920827589521991,0.0073227326407594995,3.50925e-05,0.0,0.0,0.0,1.0
2022-06-05 16:00:00,-0.000344248603273592,-0.000344248603273592,0.008971789622550325,-0.009337876975823917,2.1838749999999998e-05,0.0,0.0,0.0,1.0
2022-06-06 00:00:00,0.00015033054223826552,0.00015033054223826552,0.0014853219761370717,-0.0013676326838988062,3.264125e-05,0.0,0.0,0.0,1.0
2022-06-06 08:00:00,-8.009721360152848e-05,-8.009721360152848e-05,0.0225174603676552,-0.02264221758125673,4.466e-05,0.0,0.0,0.0,1.0
2022-06-06 16:00:00,0.00024050060398720134,0.00024050060398720134,-0.0002513019553988527,0.00045516130938605404,3.664125e-05,0.0,0.0,0.0,1.0
2022-06-07 00:00:00,-0.00018882637007802962,-0.00018882637007802962,-0.00017009223208366842,-6.68991379943612e-05,4.8165000000000004e-05,0.0,0.0,0.0,1.0
2022-06-07 08:00:00,0.0003703546745548521,0.0003703546745548521,-0.02407407532708984,0.024447858751644694,-3.4287500000000004e-06,0.0,0.0,0.0,1.0
2022-06-07 16:00:00,2.4905276600418906e-05,2.4905276600418906e-05,0.004313728517591597,-0.0043074319909911785,1.860875e-05,0.0,0.0,0.0,1.0
2022-06-08 00:00:00,-9.408550673966625e-05,-9.408550673966625e-05,0.024774421450257905,-0.02491850695699757,5e-05,0.0,0.0,0.0,1.0
2022-06-08 08:00:00,-0.0002772769433349931,-0.0002772769433349931,-0.008722622758959048,0.008406890815624055,3.8455000000000004e-05,0.0,0.0,0.0,1.0
2022-06-08 16:00:00,0.0003709681860771971,0.0003709681860771971,0.0029810588897066087,-0.0026569869536294116,4.6896250000000004e-05,0.0,0.0,0.0,1.0
2022-06-09 00:00:00,6.088703164662221e-05,6.088703164662221e-05,-0.002616089182593276,0.002641612464239898,3.536375e-05,0.0,0.0,0.0,1.0
2022-06-09 08:00:00,-0.00012331354045770507,-0.00012331354045770507,0.006609332462216622,-0.006760306002674327,2.7660000000000003e-05,0.0,0.0,0.0,1.0
2022-06-09 16:00:00,-8.839874957398657e-06,-8.839874957398657e-06,0.008653123066670418,-0.008666899191627817,4.936250000000004e-06,0.0,0.0,0.0,1.0
2022-06-10 00:00:00,4.3778017412806765e-05,4.3778017412806765e-05,-0.004860659146681184,0.004877758414093991,2.6678750000000003e-05,0.0,0.0,0.0,1.0
2022-06-10 08:00:00,0.00017618833502231184,0.00017618833502231184,-0.005246463568620088,0.0053735406536424,4.911125e-05,0.0,0.0,0.0,1.0
2022-06-10 16:00:00,0.0002560959703622858,0.0002560959703622858,-0.01726075384460779,0.017517316064970076,-4.662500000000004e-07,0.0,0.0,0.0,1.0
2022-06-11 00:00:00,-0.0003084401126360639,-0.0003084401126360639,-0.017638087456699827,0.017357008594063764,-2.736125e-05,0.0,0.0,0.0,1.0
2022-06-11 08:00:00,-3.762845366911552e-05,-3.762845366911552e-05,0.006955340715771585,-0.006970120419440701,-2.284875e-05,0.0,0.0,0.0,1.0
2022-06-11 16:00:00,1.0830434691531823e-05,1.0830434691531823e-05,-0.04483784559058701,0.04491314852527854,-6.44725e-05,0.0,0.0,0.0,1.0
2022-06-12 00:00:00,-0.00022278219187971986,-0.00022278219187971986,-0.0005793725583929793,0.00039330786651325944,-3.67175e-05,0.0,0.0,0.0,1.0
2022-06-12 08:00:00,-1.9273744789341735e-05,-1.9273744789341735e-05,-0.017408443563293463,0.01745240856850412,-6.323875e-05,0.0,0.0,0.0,1.0
2022-06-12 16:00:00,0.0004935494564593617,0.0004935494564593617,0.01706792016138592,-0.016503319454926557,-7.105125e-05,0.0,0.0,0.0,1.0
2022-06-13 00:00:00,-0.0004289043727296537,-0.0004289043727296537,-0.03827639108736873,0.037883265464639077,-3.577875000000001e-05,0.0,0.0,0.0,1.0
2022-06-13 08:00:00,-0.0005151281494439244,-0.0005151281494439244,-0.04575730764097477,0.045340981991530846,-9.88025e-05,0.0,0.0,0.0,1.0
2022-06-13 16:00:00,0.0003913987304710488,0.0003913987304710488,-0.011645522261691701,0.01210449099216275,-6.757e-05,0.0,0.0,0.0,1.0
2022-06-14 00:00:00,-0.00016407413980653056,-0.00016407413980653056,-0.001896663041507679,0.0017728814017011485,-4.02925e-05,0.0,0.0,0.0,1.0
2022-06-14 08:00:00,0.0004170091745542063,0.0004170091745542063,0.02125057584170026,-0.020784906667146053,-4.866e-05,0.0,0.0,0.0,1.0
2022-06-14 16:00:00,-0.0001529508029835872,-0.0001529508029835872,-0.0013557435832218384,0.0012440927802382512,-4.13e-05,0.0,0.0,0.0,1.0
2022-06-15 00:00:00,-0.0002164307784753721,-0.0002164307784753721,0.00157118145064844,-0.0017460709791238122,-4.1541250000000005e-05,0.0,0.0,0.0,1.0
2022-06-15 08:00:00,0.00010089290470503667,0.00010089290470503667,-0.03918198918588926,0.0393492083405943,-6.632625e-05,0.0,0.0,0.0,1.0
2022-06-15 16:00:00,-9.8560214182593e-05,-9.8560214182593e-05,0.018988406274824732,-0.019060718989007325,-2.62475e-05,0.0,0.0,0.0,1.0
2022-06-16 00:00:00,-0.00015295292759766207,-0.00015295292759766207,0.05867005167729877,-0.058824509604896436,1.505e-06,0.0,0.0,0.0,1.0
2022-06-16 08:00:00,-0.0002761799212551654,-0.0002761799212551654,-0.030369696060384074,0.03005526238912891,3.825375e-05,0.0,0.0,0.0,1.0
2022-06-16 16:00:00,9.47915333095798e-05,9.47915333095798e-05,-0.017810274890577835,0.017935072673887414,-3.000625e-05,0.0,0.0,0.0,1.0
2022-06-17 00:00:00,-3.688567938413896e-05,-3.688567938413896e-05,-0.016813233169282696,0.016788724989898557,-1.2377499999999998e-05,0.0,0.0,0.0,1.0
2022-06-17 08:00:00,0.0006121044587380305,0.0006121044587380305,0.016455906250079894,-0.015835591791341863,-8.209999999999998e-06,0.0,0.0,0.0,1.0
2022-06-17 16:00:00,-8.75925442507459e-05,-8.75925442507459e-05,-0.007381923347792321,0.007314052053541575,-1.9721249999999997e-05,0.0,0.0,0.0,1.0
2022-06-18 00:00:00,-0.0005183604638618947,-0.0005183604638618947,-0.0029480030492733678,0.002417420085411473,1.22225e-05,0.0,0.0,0.0,1.0
2022-06-18 08:00:00,0.0002504176351535032,0.0002504176351535032,-0.03642679154927196,0.036705049184425464,-2.7840000000000005e-05,0.0,0.0,0.0,1.0
2022-06-18 16:00:00,-0.00028251103602481886,-0.00028251103602481886,-0.006325792645451134,0.006030621609426315,1.266e-05,0.0,0.0,0.0,1.0
2022-06-19 00:00:00,8.177146332024644e-05,8.177146332024644e-05,0.005212331458275848,-0.005104289994955602,-2.6269999999999998e-05,0.0,0.0,0.0,1.0
2022-06-19 08:00:00,6.760878274308628e-05,6.760878274308628e-05,-0.007874386277021209,0.007969566309764295,-2.7571249999999998e-05,0.0,0.0,0.0,1.0
2022-06-19 16:00:00,0.00015810782605586712,0.00015810782605586712,0.04791743039292562,-0.04780587131686975,4.654875e-05,0.0,0.0,0.0,1.0
2022-06-20 00:00:00,-0.0002604329476873079,-0.0002604329476873079,0.01994460355233746,-0.020242780250024767,3.774375e-05,0.0,0.0,0.0,1.0
2022-06-20 08:00:00,-1.1587030373470662e-07,-1.1587030373470662e-07,-0.01544581164992087,0.015424090779617136,2.1605e-05,0.0,0.0,0.0,1.0
2022-06-20 16:00:00,-0.0001263310548439592,-0.0001263310548439592,0.029915195663315297,-0.030084681718159256,4.3154999999999996e-05,0.0,0.0,0.0,1.0
2022-06-21 00:00:00,6.005853933232611e-06,6.005853933232611e-06,-0.003184739199045647,0.0031457263029788796,4.501875e-05,0.0,0.0,0.0,1.0
2022-06-21 08:00:00,0.00023530496438335538,0.00023530496438335538,0.015963638654660856,-0.0157654149402775,3.708125e-05,0.0,0.0,0.0,1.0
2022-06-21 16:00:00,0.0003321280060760162,0.0003321280060760162,0.01914047440281319,-0.018842543896737174,3.41975e-05,0.0,0.0,0.0,1.0
2022-06-22 00:00:00,-0.00031351484879316925,-0.00031351484879316925,-0.02171762502102327,0.0213921414222301,1.196875e-05,0.0,0.0,0.0,1.0
2022-06-22 08:00:00,0.000382374821430374,0.000382374821430374,-0.017845996949124657,0.01821559552055503,1.2776250000000002e-05,0.0,0.0,0.0,1.0
2022-06-22 16:00:00,-0.0005913867832487138,-0.0005913867832487138,0.015029495721220976,-0.01562269125446969,1.8087500000000015e-06,0.0,0.0,0.0,1.0
2022-06-23 00:00:00,0.0005156364278334497,0.0005156364278334497,-0.008130898761238597,0.008634128939072047,1.240625e-05,0.0,0.0,0.0,1.0
2022-06-23 08:00:00,0.0002156894145741336,0.0002156894145741336,0.01845417109955505,-0.018235100434980916,-3.381249999999999e-06,0.0,0.0,0.0,1.0
2022-06-23 16:00:00,-0.00037875342074122404,-0.00037875342074122404,0.0007571524078250208,-0.0011101033285662448,-2.5802499999999996e-05,0.0,0.0,0.0,1.0
2022-06-24 00:00:00,0.00017889866355554385,0.00017889866355554385,0.020987253285443458,-0.020823903371887914,1.554875e-05,0.0,0.0,0.0,1.0
2022-06-24 08:00:00,-0.00010203705950880576,-0.00010203705950880576,-0.002634087669173779,0.0024965206096649734,3.553000000000001e-05,0.0,0.0,0.0,1.0
2022-06-24 16:00:00,0.0002407390226181143,0.0002407390226181143,0.006328561261539814,-0.0061236172389217,3.5795000000000005e-05,0.0,0.0,0.0,1.0
2022-06-25 00:00:00,-0.00030549450601024603,-0.00030549450601024603,0.0071643908984511395,-0.007468194154461386,-1.6912499999999984e-06,0.0,0.0,0.0,1.0
2022-06-25 08:00:00,0.00011062086101969704,0.00011062086101969704,0.005982956077692531,-0.0059137789666728335,4.144375e-05,0.0,0.0,0.0,1.0
2022-06-25 16:00:00,0.000290065884621989,0.000290065884621989,-0.022644693552352838,0.022904366936974827,3.03925e-05,0.0,0.0,0.0,1.0
2022-06-26 00:00:00,-0.000276932497282823,-0.000276932497282823,0.02454689621383399,-0.024859996211116814,3.61675e-05,0.0,0.0,0.0,1.0
2022-06-26 08:00:00,-7.689401996611947e-05,-7.689401996611947e-05,-0.0016709760147295555,0.001554888244763436,3.919375e-05,0.0,0.0,0.0,1.0
2022-06-26 16:00:00,0.0001988879268500275,0.0001988879268500275,-0.005108408813058893,0.00529211298990892,1.5183750000000002e-05,0.0,0.0,0.0,1.0
2022-06-27 00:00:00,0.00022609983867363014,0.00022609983867363014,-0.01067792635422414,0.01092472494289777,-2.0698750000000002e-05,0.0,0.0,0.0,1.0
2022-06-27 08:00:00,-0.00037297157135943653,-0.00037297157135943653,0.012278591168967984,-0.01265378149032742,2.2187500000000014e-06,0.0,0.0,0.0,1.0
2022-06-27 16:00:00,0.0003015427899649619,0.0003015427899649619,-0.01996494751837763,0.02025845155834259,8.038750000000002e-06,0.0,0.0,0.0,1.0
2022-06-28 00:00:00,-0.0004230557177704724,-0.0004230557177704724,-0.0030183571695013844,0.002604078951730912,-8.7775e-06,0.0,0.0,0.0,1.0
2022-06-28 08:00:00,0.00012611193964864035,0.00012611193964864035,0.0022805159068432918,-0.0021161839671946514,-3.822e-05,0.0,0.0,0.0,1.0
2022-06-28 16:00:00,0.00036418834541756894,0.00036418834541756894,-0.009591209697755398,0.009967635543172967,-1.2237500000000001e-05,0.0,0.0,0.0,1.0
2022-06-29 00:00:00,-0.0001872252970377394,-0.0001872252970377394,-0.014774862051385812,0.014626681754348073,-3.9045e-05,0.0,0.0,0.0,1.0
2022-06-29 08:00:00,0.0002648970894218743,0.0002648970894218743,-0.0025412964477967565,0.0027926385372186308,1.3555000000000002e-05,0.0,0.0,0.0,1.0
2022-06-29 16:00:00,-0.00034811532685189724,-0.00034811532685189724,0.006045022831755245,-0.006394611908607142,1.4737499999999992e-06,0.0,0.0,0.0,1.0
2022-06-30 00:00:00,-0.0003884323787390801,-0.0003884323787390801,-0.006097795551296983,0.005708975672557903,3.8750000000000095e-07,0.0,0.0,0.0,1.0
2022-06-30 08:00:00,0.0003283700503030741,0.0003283700503030741,-0.017633682792014174,0.01798716909231725,-2.511625e-05,0.0,0.0,0.0,1.0
2022-06-30 16:00:00,-0.00037291054884410797,-0.00037291054884410797,-0.007594110845412644,0.007265537796568536,-4.433750000000001e-05,0.0,0.0,0.0,1.0
2022-07-01 00:00:00,4.598407760755322e-05,4.598407760755322e-05,0.01963125177005659,-0.019529481442449037,-5.578625e-05,0.0,0.0,0.0,1.0
2022-07-01 08:00:00,0.0003548155413399015,0.0003548155413399015,-0.0077059355264157,0.008050184817755601,1.056625e-05,0.0,0.0,0.0,1.0
2022-07-01 16:00:00,4.802322224986492e-05,4.802322224986492e-05,-0.00860116096181894,0.008662289184068805,-1.3104999999999997e-05,0.0,0.0,0.0,1.0
2022-07-02 00:00:00,-0.00024536562729098423,-0.00024536562729098423,0.0035498939493275733,-0.0038095558266185575,1.429625e-05,0.0,0.0,0.0,1.0
2022-07-02 08:00:00,2.087935977102265e-05,2.087935977102265e-05,-0.0024570279399379336,0.002465404799708956,1.2502500000000001e-05,0.0,0.0,0.0,1.0
2022-07-02 16:00:00,-0.00013313300958014125,-0.00013313300958014125,0.0017098778990074504,-0.0018531646585875916,1.015375e-05,0.0,0.0,0.0,1.0
2022-07-03 00:00:00,0.00017407900976661959,0.00017407900976661959,0.005883112254270018,-0.005748623244503398,3.959e-05,0.0,0.0,0.0,1.0
2022-07-03 08:00:00,7.414294150734756e-05,7.414294150734756e-05,-0.0057989533965001755,0.005854606338007523,1.849e-05,0.0,0.0,0.0,1.0
2022-07-03 16:00:00,0.0001367925646265224,0.0001367925646265224,-0.004333814322714874,0.004474575637341396,-3.968750000000001e-06,0.0,0.0,0.0,1.0
2022-07-04 00:00:00,-0.00039237018963834296,-0.00039237018963834296,0.011337285098919875,-0.011775004038558218,4.534875e-05,0.0,0.0,0.0,1.0
2022-07-04 08:00:00,0.0003362990696296074,0.0003362990696296074,-0.009456267439462263,0.00979179900909187,7.67499999999999e-07,0.0,0.0,0.0,1.0
2022-07-04 16:00:00,-9.567174391694354e-05,-9.567174391694354e-05,0.021294262613744203,-0.021425680607661146,3.5746250000000004e-05,0.0,0.0,0.0,1.0
2022-07-05 00:00:00,0.0001422332902887161,0.0001422332902887161,0.018453941654145045,-0.01834435086385633,3.26425e-05,0.0,0.0,0.0,1.0
2022-07-05 08:00:00,-0.00013202401915739467,-0.00013202401915739467,0.001281053879916727,-0.0014527803990741217,3.97025e-05,0.0,0.0,0.0,1.0
2022-07-05 16:00:00,0.00013373989023715286,0.00013373989023715286,-0.023654476472238048,0.0237577163624752,3.0500000000000003e-05,0.0,0.0,0.0,1.0
2022-07-06 00:00:00,1.8340623267198943e-05,1.8340623267198943e-05,0.01734125487454516,-0.01737291425127796,5e-05,0.0,0.0,0.0,1.0
2022-07-06 08:00:00,0.00024059455417508308,0.00024059455417508308,0.00161624942909519,-0.001425654874920107,5e-05,0.0,0.0,0.0,1.0
2022-07-06 16:00:00,-0.00024662843953960505,-0.00024662843953960505,-0.0030388763901117166,0.0027513154505721116,4.09325e-05,0.0,0.0,0.0,1.0
2022-07-07 00:00:00,8.620445717707117e-05,8.620445717707117e-05,0.011603129542145402,-0.01156101758496833,4.40925e-05,0.0,0.0,0.0,1.0
2022-07-07 08:00:00,0.00010103424662007694,0.00010103424662007694,-0.00015785960071547367,0.0002088938473355506,5e-05,0.0,0.0,0.0,1.0
2022-07-07 16:00:00,-0.00013132270894865988,-0.00013132270894865988,0.018515772139045095,-0.018693208597993755,4.611375e-05,0.0,0.0,0.0,1.0
2022-07-08 00:00:00,0.0003186255370223649,0.0003186255370223649,0.008019075829785671,-0.007738215292763306,3.7765e-05,0.0,0.0,0.0,1.0
2022-07-08 08:00:00,-0.00012054755587077309,-0.00012054755587077309,0.0004993960717175061,-0.0006699436275882792,5e-05,0.0,0.0,0.0,1.0
2022-07-08 16:00:00,5.635175495461982e-05,5.635175495461982e-05,-0.003965842509839085,0.003977813014793705,4.438125e-05,0.0,0.0,0.0,1.0
2022-07-09 00:00:00,0.00042810555026558036,0.00042810555026558036,-0.0028374477222588568,0.003221655772524437,4.38975e-05,0.0,0.0,0.0,1.0
2022-07-09 08:00:00,-0.0004545751865897201,-0.0004545751865897201,0.012456836087198858,-0.012925163773788578,1.3752500000000001e-05,0.0,0.0,0.0,1.0
2022-07-09 16:00:00,8.585231208665611e-05,8.585231208665611e-05,3.613704517174687e-05,3.348026691490924e-05,1.6235e-05,0.0,0.0,0.0,1.0
2022-07-10 00:00:00,0.00012107755839439022,0.00012107755839439022,0.003982890571389397,-0.0038935042629950067,3.169125e-05,0.0,0.0,0.0,1.0
2022-07-10 08:00:00,7.762016882848494e-05,7.762016882848494e-05,-0.010089039667521019,0.010116659836349504,5e-05,0.0,0.0,0.0,1.0
2022-07-10 16:00:00,9.561857136016472e-05,9.561857136016472e-05,-0.01340663861553218,0.013456502186892344,4.5755e-05,0.0,0.0,0.0,1.0
2022-07-11 00:00:00,-0.00016625067657175265,-0.00016625067657175265,0.004397053786007715,-0.004589031962579468,2.57275e-05,0.0,0.0,0.0,1.0
2022-07-11 08:00:00,0.0002904896908142,0.0002904896908142,-0.007003450233409966,0.007266734924224166,2.7205e-05,0.0,0.0,0.0,1.0
2022-07-11 16:00:00,-0.00033591916330961286,-0.00033591916330961286,0.0006231455880120335,-0.0010020410013216463,4.297625e-05,0.0,0.0,0.0,1.0
2022-07-12 00:00:00,0.00021272527040132574,0.00021272527040132574,-0.023520851221511818,0.023707311491913144,2.6265e-05,0.0,0.0,0.0,1.0
2022-07-12 08:00:00,0.00035020461087372623,0.00035020461087372623,-0.0018820070376653758,0.002246950398539102,-1.4738749999999998e-05,0.0,0.0,0.0,1.0
2022-07-12 16:00:00,-0.0005196528459713722,-0.0005196528459713722,0.006718697229357196,-0.007249198825328568,1.0848750000000002e-05,0.0,0.0,0.0,1.0
2022-07-13 00:00:00,8.11990859245077e-05,8.11990859245077e-05,-0.01789645784606199,0.017983233181986497,-5.57625e-06,0.0,0.0,0.0,1.0
2022-07-13 08:00:00,0.0003584973082154226,0.0003584973082154226,0.01261221952646846,-0.012236132218253037,-1.759e-05,0.0,0.0,0.0,1.0
2022-07-13 16:00:00,-4.34930313361053e-05,-4.34930313361053e-05,-0.009501171515452614,0.009493389734116509,-3.571125e-05,0.0,0.0,0.0,1.0
2022-07-14 00:00:00,-0.0001975121600682883,-0.0001975121600682883,0.030104232771607203,-0.03029253118167549,-9.213749999999998e-06,0.0,0.0,0.0,1.0
2022-07-14 08:00:00,9.687776836842626e-06,9.687776836842626e-06,-0.0009623973632829769,0.0009379876401198195,3.40975e-05,0.0,0.0,0.0,1.0
2022-07-14 16:00:00,-0.00013491809294827122,-0.00013491809294827122,0.012911472953799186,-0.013034448546747457,-1.19425e-05,0.0,0.0,0.0,1.0
2022-07-15 00:00:00,0.00014720472228648286,0.00014720472228648286,0.01869565536928572,-0.018582641896999236,3.419125e-05,0.0,0.0,0.0,1.0
2022-07-15 08:00:00,2.4888901505396653e-05,2.4888901505396653e-05,0.004576460135238575,-0.004579251233733178,2.7680000000000003e-05,0.0,0.0,0.0,1.0
2022-07-15 16:00:00,-9.112517659732276e-05,-9.112517659732276e-05,-0.005715481353750759,0.0055979211771534365,2.6435e-05,0.0,0.0,0.0,1.0
2022-07-16 00:00:00,-2.8924140099771278e-05,-2.8924140099771278e-05,0.0033122245897245772,-0.0033805399798243485,3.939125e-05,0.0,0.0,0.0,1.0
2022-07-16 08:00:00,6.94423745201285e-05,6.94423745201285e-05,-0.007166464739717784,0.007192095864237913,4.381125e-05,0.0,0.0,0.0,1.0
2022-07-16 16:00:00,-0.00011460770723328326,-0.00011460770723328326,0.02017703979593541,-0.020308742503168692,1.7094999999999998e-05,0.0,0.0,0.0,1.0
2022-07-17 00:00:00,0.0003541607036465074,0.0003541607036465074,0.018026718864619873,-0.017716508160973365,4.395e-05,0.0,0.0,0.0,1.0
2022-07-17 08:00:00,5.838802676240944e-05,5.838802676240944e-05,-0.00017368318785221382,0.00021265621461462325,1.9415e-05,0.0,0.0,0.0,1.0
2022-07-17 16:00:00,-9.591694670773744e-05,-9.591694670773744e-05,-0.009763787406834284,0.009644964210126547,2.290625e-05,0.0,0.0,0.0,1.0
2022-07-18 00:00:00,-0.00022466949361205367,-0.00022466949361205367,-0.006296972254484501,0.006037334010872447,3.496875e-05,0.0,0.0,0.0,1.0
2022-07-18 08:00:00,0.00028110868498586417,0.00028110868498586417,0.036650237686972315,-0.03640555775198645,3.642875e-05,0.0,0.0,0.0,1.0
2022-07-18 16:00:00,0.00016607650239916532,0.00016607650239916532,0.013016919167725599,-0.012897405165326434,4.65625e-05,0.0,0.0,0.0,1.0
2022-07-19 00:00:00,5.3667221614348786e-05,5.3667221614348786e-05,0.0020195914857245867,-0.002005664264110238,3.974e-05,0.0,0.0,0.0,1.0
2022-07-19 08:00:00,-0.00016205164527175747,-0.00016205164527175747,-0.012797754269969153,0.012585702624697395,5e-05,0.0,0.0,0.0,1.0
2022-07-19 16:00:00,0.0001284707588878388,0.0001284707588878388,0.017905489998330665,-0.017819821739442826,4.28025e-05,0.0,0.0,0.0,1.0
2022-07-20 00:00:00,0.0001783089146991332,0.0001783089146991332,0.0018662887295948227,-0.0017231560648956895,3.517625e-05,0.0,0.0,0.0,1.0
