ts,BTC,ETH,SOL,XRP,BNB,DOGE,ADA,LINK,DOT,ARB,LTC,AVAX,APT,FIL,ETC,BCH,NEAR,ATOM,UNI,TRX
2020-08-25 08:00:00,0.0001,0.00011335,,0.0001,0.00015343,0.0001,0.00034793,0.00023494,0.00094866,,0.00034174,,,,0.00020494,0.00041878,,0.0001,,0.0001
2020-08-25 16:00:00,0.0004258,0.00011631,,0.00024539,0.00027732,0.0001,0.00032867,0.00047787,0.00036307,,0.00036387,,,,0.00041951,0.00018842,,0.00010449,,0.0001
2020-08-26 00:00:00,0.00023316,0.00020921,,0.0001,0.00018175,0.0001,0.0001,0.00012573,0.00071638,,0.00042073,,,,0.0001,0.00018762,,0.00040139,,0.0001
2020-08-26 08:00:00,0.0001,0.0001,,0.0001,0.00014978,-0.00015585,0.0005977,0.00015235,0.00123278,,0.00042565,,,,0.0001,0.00016857,,0.0001,,0.0001
2020-08-26 16:00:00,0.00013038,0.00015004,,0.0001,0.00026014,-0.00028052,0.00044014,0.00062102,0.00087605,,0.00042485,,,,0.0001,0.00018336,,0.00040222,,0.0001
2020-08-27 00:00:00,0.0001,0.00011281,,0.0001,0.00019237,0.0001,0.00023465,0.00035171,0.00139804,,0.00063744,,,,0.0001,0.00019775,,0.00089524,,0.0001
2020-08-27 08:00:00,0.0001,0.0001,,0.0001,0.00012595,0.0001,0.00065473,0.00042253,0.00080406,,0.00059127,,,,0.00037662,0.00026301,,0.00038239,,0.0001
2020-08-27 16:00:00,0.0001,0.0001,,0.0001,0.00020294,0.0001,0.00058254,0.00042018,0.00089898,,0.00019197,,,,0.00077157,0.00011194,,0.0001,,0.0001
2020-08-28 00:00:00,0.0001,0.0001,,0.0001,0.00016187,0.0001,0.0001,0.00048876,0.00040777,,0.0001,,,,0.0001,0.0001,,0.0001,,0.0001
2020-08-28 08:00:00,0.0001,0.0001,,0.0001,0.00065202,0.0001,0.0003419,0.00024331,0.00032604,,0.0001,,,,0.00043757,0.0001,,0.0001,,0.0001
2020-08-28 16:00:00,0.0001,0.00012226,,0.0001,0.00063368,0.0001,0.00054318,0.00033755,0.00031897,,0.0001,,,,0.0001,0.00036468,,0.00068697,,0.0001
2020-08-29 00:00:00,0.0001,0.0001,,0.0001,0.00010505,9.56e-05,0.00025466,0.0004653,0.0002934,,0.0001,,,,0.00271385,0.00042608,,0.0001,,0.0001
2020-08-29 08:00:00,0.0001,0.0001,,0.0001,0.00031093,0.0001,0.00022672,0.00070735,0.00123961,,0.00025267,,,,0.00147092,0.00029851,,0.00069043,,0.00049949
2020-08-29 16:00:00,0.0001,0.0001,,0.00010842,0.00038383,0.0001,0.00030547,0.00012426,0.00073415,,0.00044841,,,,0.00142941,0.00027636,,0.0001159,,0.00034161
2020-08-30 00:00:00,0.0001,0.0001,,0.0001,0.00048968,0.0001,0.0001,0.0001,0.00159891,,0.00019991,,,,0.00208532,0.00035814,,0.00029284,,0.00027102
2020-08-30 08:00:00,0.0001,0.0001,,0.0001,0.0002535,0.0001,0.0001,0.0001,0.00185894,,0.00035019,,,,0.00193457,0.00050311,,0.00051647,,0.0002404
2020-08-30 16:00:00,0.0001,0.0001,,0.00040173,0.00070995,0.0001,0.0001,0.0001,0.00191828,,0.00032424,,,,0.00271351,0.00053395,,0.0001,,0.00030049
2020-08-31 00:00:00,0.0001,0.0001,,0.00054286,0.00084799,0.0001,0.0001,0.00058807,0.00204053,,0.00046142,,,,0.00263331,0.0005105,,0.0001,,0.00020993
2020-08-31 08:00:00,0.0001,0.0001,,0.0004256,0.00038615,0.0001,0.0001,0.00028463,0.0010317,,0.00071,,,,0.00199443,0.00043376,,0.0001,,0.00049703
2020-08-31 16:00:00,0.00015461,0.0001,,0.0004277,0.00014816,0.0001,0.0001,0.00070514,0.00132406,,0.00068167,,,,0.00134416,0.00069876,,0.00047274,,0.00035823
2020-09-01 00:00:00,0.0001,0.0001,,0.00064953,0.00052251,0.0001,0.00068848,0.00056121,0.00080415,,0.00070469,,,,0.00180021,0.0007112,,0.00104544,,0.0007128
2020-09-01 08:00:00,0.00022961,0.00027103,,0.00085321,0.00068999,0.0001,0.00026299,0.00049677,0.00115788,,0.00091474,,,,0.00320813,0.00082606,,0.00071473,,0.00078049
2020-09-01 16:00:00,0.0004686,0.00055077,,0.00108153,0.00106256,0.0001,0.00109514,0.00090121,0.00136882,,0.00106387,,,,0.0026034,0.00083223,,0.0001,,0.00063406
2020-09-02 00:00:00,0.00032895,0.00045898,,0.00093816,0.0020059,0.0001,0.00108725,0.0014635,0.00165512,,0.00113428,,,,0.00183527,0.00071156,,0.0001,,0.00052948
2020-09-02 08:00:00,0.00035074,0.00060012,,0.00102613,0.00070794,0.0001,0.00092472,0.00092791,0.00062099,,0.00099695,,,,0.002955,0.00046044,,0.00062854,,0.0001
2020-09-02 16:00:00,0.00045038,0.0001,,0.0001,0.00037792,0.0001,0.00046674,0.0001,0.0001,,0.00012656,,,,0.00025417,0.0001,,0.0001,,-0.00019795
2020-09-03 00:00:00,0.00021394,0.00014859,,0.0001,0.00048099,0.0001,0.00010628,0.0001,0.0001,,0.0001,,,,0.00095419,0.00012818,,0.00089453,,8.77e-06
2020-09-03 08:00:00,0.00016828,0.0001,,0.0001,0.00015812,0.0001,0.00010869,0.0001,0.00018917,,0.0001,,,,0.00042018,0.0001,,0.00015054,,-0.00085697
2020-09-03 16:00:00,0.00024709,0.0001,,0.0001,0.00032226,0.0001,0.0001,0.0001,0.00012161,,0.0001,,,,0.0009084,0.0001,,0.0001,,-0.0012973
2020-09-04 00:00:00,0.0001,0.00010813,,0.0001,0.0,-8.813e-05,0.0001,0.0001,0.0001,,0.0001,,,,0.00138498,0.0001,,0.0001,,-0.00089557
2020-09-04 08:00:00,0.0001,0.00020118,,0.0001,0.0,-0.00130878,0.0001,0.0001,0.0001,,0.0001,,,,0.0001,0.0001,,0.0001,,-0.00272246
2020-09-04 16:00:00,0.0001,0.0001181,,0.0001,-9.235e-05,0.0001,-0.00014177,0.0001,0.0001,,0.0001,,,,0.0001,0.0001,,0.0001,,-0.00016481
2020-09-05 00:00:00,0.0001,0.0001,,0.0001,-0.00035671,0.0001,-0.00022676,0.0001,0.0001,,0.0001,,,,0.0001,0.0001,,0.00089144,,-0.00077983
2020-09-05 08:00:00,0.0001,0.0001,,0.0001,0.0,0.0001,-0.00019387,0.0001,0.0001,,0.0001,,,,0.00026658,0.0001,,0.00060874,,-0.00099274
2020-09-05 16:00:00,0.0001,0.0001,,0.0001,-0.00098128,-0.00086354,0.0001,3.8e-07,0.0001,,0.0001,,,,0.00014362,0.0001,,0.0001,,-0.00013644
2020-09-06 00:00:00,0.0001,0.0001,,0.0001,-0.00227287,-0.00071195,-6.054e-05,-0.00016649,0.0001,,0.0001,,,,0.0001,0.0001,,0.0001,,2.864e-05
2020-09-06 08:00:00,0.0001,0.0001,,0.0001,-0.00038531,-0.00073545,-0.00022377,0.0001,0.0001,,0.0001,,,,0.00114946,0.0001,,0.0001,,0.0001
2020-09-06 16:00:00,0.0001,0.0001,,0.0001,0.0,-9.537e-05,0.0001,0.0001,0.0001,,0.0001,,,,0.0007652,0.0001,,0.0001,,-0.00019332
2020-09-07 00:00:00,0.0001,0.0001,,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.00071712,0.0001,,0.0001,,-0.00133075
2020-09-07 08:00:00,0.0001,6.48e-05,,0.0001,0.0,8.7e-05,0.0001,5.953e-05,0.0001,,0.0001,,,,0.00074361,0.0001,,-0.00065411,,-0.00228021
2020-09-07 16:00:00,0.0001,0.0001,,0.0001,-0.00145349,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.00050151,0.0001,,0.0001,,-0.00095478
2020-09-08 00:00:00,0.0001,0.0001,,0.0001,-0.00081396,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.00046418,0.0001,,0.00019719,,-0.00019344
2020-09-08 08:00:00,0.0001,0.0001,,0.0001,-0.00186081,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.0002386,0.0001,,0.00085581,,-0.00211883
2020-09-08 16:00:00,0.0001,0.0001,,0.0001,-0.00095672,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.00076964,0.0001,,0.0001,,-0.00140715
2020-09-09 00:00:00,0.0001,0.0001,,0.0001,-0.00112424,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.00048923,0.0001,,0.0001,,-0.00145042
2020-09-09 08:00:00,0.0001,0.0001,,0.0001,-0.00151416,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.0001,0.0001,,0.0001,,-0.00076797
2020-09-09 16:00:00,0.0001,0.0001,,0.0001,-7.669e-05,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.00030244,0.0001,,0.0002785,,-0.00105525
2020-09-10 00:00:00,0.0001,0.0001,,0.0001,-0.00014308,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.00056706,0.0001,,0.0001,,-0.00092158
2020-09-10 08:00:00,0.0001,0.0001,,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.0001,0.0001,,0.0001,,-0.00046317
2020-09-10 16:00:00,0.0001,6.538e-05,,0.0001,-5.155e-05,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.00081146,0.0001,,0.0001,,-0.0003187
2020-09-11 00:00:00,0.0001,3.498e-05,,0.0001,-0.00055362,-0.00070159,0.0001,0.0001,0.0001,,0.0001,,,,0.00045115,0.0001,,0.0001,,-0.00040665
2020-09-11 08:00:00,0.0001,9.323e-05,,0.0001,-0.00055812,-0.00046276,0.0001,0.0001,0.0001,,0.0001,,,,0.00011031,0.0001,,0.00079929,,-0.00193707
2020-09-11 16:00:00,0.0001,7.151e-05,,0.0001,-0.00015613,-0.00041752,0.0001,0.0001,0.0001,,0.0001,,,,0.0001,0.0001,,0.0001,,-0.00093467
2020-09-12 00:00:00,0.0001,0.0001,,0.0001,-0.00044648,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.0001,0.0001,,0.0001,,-0.00024302
2020-09-12 08:00:00,0.0001,0.0001,,0.0001,-0.00091674,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.0008046,0.0001,,0.0001,,-0.00093644
2020-09-12 16:00:00,0.0001,3.731e-05,,0.0001,-0.00171385,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.00127327,0.0001,,0.0001,,-0.00119882
2020-09-13 00:00:00,0.0001,0.0001,,0.0001,-0.00136262,0.0001,0.0001,0.0001,0.0001,,0.00017674,,,,0.00097406,0.0001,,0.00014108,,-0.00031872
2020-09-13 08:00:00,0.0001,0.0001,,0.0001,-0.00046387,0.0001,0.0001,0.0001,0.00010822,,0.0001,,,,0.00062084,0.0001,,0.00011053,,-0.00076144
2020-09-13 16:00:00,0.0001,0.0001,,0.0001,-0.00218179,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.0001,0.0001,,0.00021419,,-0.00116336
2020-09-14 00:00:00,0.0001,0.0001,,0.0001,-0.00170488,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,7.56e-05,0.0001,,0.0001,,-0.00250571
2020-09-14 08:00:00,0.0001,0.0001,0.0001,0.0001,-0.00177477,0.0001,0.0001,0.0001,0.00019947,,0.0001,,,,0.0001,0.0001,,-0.00013429,,-0.00203133
2020-09-14 16:00:00,8.68e-06,0.0001,0.0001,0.0001,-0.0025029,0.0001,0.0001,0.0001,0.00033042,,0.0001,,,,0.00100135,0.0001,,0.0001,,-0.00063776
2020-09-15 00:00:00,-0.0002227,0.0001,0.0001,0.0001,-0.00162444,-0.00019651,0.0001,0.0001,0.00022414,,0.0001,,,,0.0001,0.0001,,0.00022169,,-0.00122998
2020-09-15 08:00:00,-2.796e-05,0.0001,0.0001,0.0001,-0.00050242,5.076e-05,0.0001,0.0001,0.0001,,0.0001,,,,0.00062702,0.0001,,0.0001,,-0.00050059
2020-09-15 16:00:00,-5.156e-05,0.0001,0.0001,0.0001,-0.0021692,7.672e-05,0.0001,0.0001,0.0001,,0.0001,,,,0.0001,0.0001,,0.0001,,-0.00164809
2020-09-16 00:00:00,-0.00011181,0.0001,0.0001,0.0001,-0.00066392,-0.00165676,0.0001,-0.00020445,0.00012038,,0.0001,,,,0.0001,0.0001,,0.0001,,-0.00258816
2020-09-16 08:00:00,-1.488e-05,0.0001,0.0001,0.0001,-0.00044773,0.0001,0.0001,-0.00060671,0.0001,,0.0001,,,,-0.00010527,0.0001,,0.0001,,-0.00246267
2020-09-16 16:00:00,-3.198e-05,0.0001,0.0001,0.0001,-0.00158392,-0.00021291,0.0001,-0.00046199,0.00015451,,0.0001,,,,-0.00016118,0.0001,,-4.344e-05,,-0.00137513
2020-09-17 00:00:00,-5.63e-06,0.0001,0.0001,0.0001,-0.00065281,0.0001,0.0001,-0.00016923,0.0001,,0.0001,,,,0.0001,0.0001,,-6.278e-05,,0.0001
2020-09-17 08:00:00,2.957e-05,0.0001,0.0001,0.0001,-7.914e-05,0.0001,0.0001,0.0001,0.00040469,,0.0001,,,,-0.00032646,0.0001,,0.0001,,0.0001
2020-09-17 16:00:00,9.8e-07,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.00045066,,0.0001,,,,-6.526e-05,0.0001,,0.0001,,0.0001
2020-09-18 00:00:00,9.425e-05,0.0001,0.0001,0.0001,-0.00013131,0.0001,0.0001,0.0001,0.00053804,,0.0001,,,,0.0001,0.0001,,0.0001,,0.0001
2020-09-18 08:00:00,5.579e-05,0.0001,0.0001,0.0001,-0.00116222,0.0001,0.0001,0.0001,0.00061089,,0.0001,,,,0.0001,0.0001,,0.0001,-0.0074,0.0001
2020-09-18 16:00:00,4.967e-05,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.00042384,,0.0001,,,,0.0001,0.0001,,-0.00022146,-0.0075,0.0001
2020-09-19 00:00:00,-0.0001155,0.0001,-1.36e-05,0.0001,0.0,0.0001,0.0001,0.0001,0.0002464,,0.0001,,,,0.0001,0.0001,,0.0001,-0.00131719,0.0001
2020-09-19 08:00:00,-0.0001098,0.0001,0.0001,0.0001,9.9e-07,5.87e-06,0.0001,0.0001,0.00030378,,0.0001,,,,5.209e-05,0.0001,,0.0001,-0.00029712,2.907e-05
2020-09-19 16:00:00,-5.749e-05,0.0001,0.0001,0.0001,0.00036939,-4.057e-05,0.0001,0.0001,0.00029433,,0.0001,,,,0.0001,0.0001,,0.0001,-0.00037158,9.974e-05
2020-09-20 00:00:00,-6.476e-05,0.0001,0.0001,0.0001,0.00046118,-0.00091049,0.0001,0.0001,0.0001,,0.0001,,,,0.00066735,0.0001,,0.0001,0.00011944,-0.00014728
2020-09-20 08:00:00,-0.00011198,0.0001,-0.00020633,0.0001,0.00042487,3.116e-05,0.0001,0.0001,0.00010632,,0.0001,,,,0.0001,0.0001,,0.0001,0.0001,-0.00049188
2020-09-20 16:00:00,-6.625e-05,-8e-07,-0.00042585,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.0001,0.0001,,0.0001,0.00071743,-0.00053223
2020-09-21 00:00:00,-7.506e-05,-1.481e-05,0.0001,0.0001,6.052e-05,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.0001,0.0001,,0.0001,0.0001,-1.903e-05
2020-09-21 08:00:00,-0.00012071,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,,0.0001,,,,0.0001,0.0001,,-2.14e-05,0.0001,9.856e-05
2020-09-21 16:00:00,0.0001,5.075e-05,0.0001,0.0001,0.0,-0.00083538,0.0001,-0.00028332,0.0001,,0.0001,,,,3.831e-05,0.0001,,0.0001,0.0001,-0.00012725
2020-09-22 00:00:00,0.0001,-0.00022757,-4.279e-05,0.0001,0.0,-0.00108782,0.0001,-0.0003278,0.0001,,0.0001,,,,-0.00061157,0.0001,,0.0001,0.0001,-0.0004176
2020-09-22 08:00:00,0.0001,9.7e-07,0.0001,0.0001,0.0,-0.00067204,0.0001,-0.00019086,0.0001,,0.0001,,,,8.211e-05,0.0001,,-0.00017414,0.0001,-0.00044595
2020-09-22 16:00:00,0.0001,1.01e-05,0.0001,0.0001,0.0,-8.134e-05,0.0001,-1.608e-05,0.0001,,0.0001,,,,0.0001,0.0001,,0.00039351,0.0001,-0.00026884
2020-09-23 00:00:00,4.321e-05,0.0001,0.0001,0.0001,0.0,-0.00035487,0.0001,-0.00016083,0.0001,,0.0001,,,,-0.00021187,0.0001,,0.0001,0.0001,-0.00061336
2020-09-23 08:00:00,-2.604e-05,1.632e-05,0.0001,0.0001,0.0,-0.00044215,0.0001,-0.00012698,0.0001,,0.0001,-0.0074,,,0.0001,0.0001,,-0.00058976,-0.00041675,-0.00051651
2020-09-23 16:00:00,-5.506e-05,0.0001,0.0001,0.0001,0.0,-0.00038616,0.0001,-0.00023816,0.0001,,0.0001,-0.00126541,,,0.00033144,0.0001,,0.0001,-0.00269894,-0.00018263
2020-09-24 00:00:00,3.817e-05,-1.579e-05,-8.917e-05,0.0001,0.0,-0.00067262,0.0001,-0.00052766,0.0001,,0.0001,-0.00018177,,,0.0001,0.0001,,0.0001,-0.00064055,-0.00022613
2020-09-24 08:00:00,6.991e-05,3.064e-05,0.0001,8.95e-05,0.0,-0.00121838,0.0001,-0.00013837,0.0001,,0.0001,-0.00012012,,,0.00015482,0.0001,,0.00175076,-0.00133393,5.656e-05
2020-09-24 16:00:00,1.182e-05,5.598e-05,0.0001,1.411e-05,0.0,-0.00073621,0.0001,-0.00066494,0.0001,,0.0001,-0.00048931,,,0.0001,0.0001,,0.0001,-0.00257834,1.804e-05
2020-09-25 00:00:00,-0.00023219,5.361e-05,0.0001,-1.585e-05,0.0,8.416e-05,0.0001,-0.00101163,0.0001,,0.0001,-0.00224858,,,-1.061e-05,0.0001,,0.0001,-0.00036761,0.0001
2020-09-25 08:00:00,2.542e-05,0.0001,0.0001,0.0001,-0.00014236,-0.00036614,0.0001,-0.00053185,0.0001,,0.0001,-0.00289319,,,0.0004106,0.0001,,0.0001,-0.00091582,0.0001
2020-09-25 16:00:00,0.0001,0.0001,-0.00039395,0.0001,0.0,-8.339e-05,9.16e-06,-0.00022913,0.0001,,0.0001,-0.00216208,,,0.00072492,0.0001,,0.0001,-0.00021653,0.0001
2020-09-26 00:00:00,0.0001,0.0001,-0.00044892,0.0001,0.0,-0.00102632,0.0001,-0.00051075,0.0001,,0.0001,-0.00098216,,,0.0001,0.0001,,0.0001,0.0001,0.0001
2020-09-26 08:00:00,0.0001,0.0001,0.0001,0.0001,0.0,-0.00026216,0.0001,-0.00040443,0.0001,,0.0001,-0.00211755,,,0.00035287,0.0001,,0.0001,0.0001,0.0001
2020-09-26 16:00:00,0.0001,0.0001,0.0001,0.0001,0.0,-0.00013096,0.0001,-0.0001485,0.0001,,0.0001,-0.00011783,,,0.00152812,0.0001,,0.00011477,0.0001,0.0001
2020-09-27 00:00:00,0.0001,0.0001,0.0001,0.0001,-0.00067742,-0.00040288,0.0001,9.086e-05,0.0001,,0.0001,0.0001,,,0.00182998,0.0001,,0.0001,0.00015401,0.0001
2020-09-27 08:00:00,0.0001,0.0001,0.0001,0.0001,-0.00135555,-0.00074788,0.0001,4.122e-05,0.0001,,0.0001,-0.00041945,,,0.000523,0.0001,,0.0001,0.00016577,0.0001
2020-09-27 16:00:00,0.0001,0.0001,0.0001,0.0001,-0.00065884,9.1e-05,0.0001,-0.00018308,0.0001,,0.0001,-0.00050331,,,0.0001,0.0001,,0.0001,0.00023287,0.0001
2020-09-28 00:00:00,0.0001,0.0001,0.0001,0.0001,-0.00098357,0.0001,0.0001,-0.00012918,0.0001,,0.0001,-0.00065609,,,0.0001,0.00020761,,0.0001,0.00067745,0.0001
2020-09-28 08:00:00,0.0001,0.0001,0.0001,0.0001,0.0,4.844e-05,0.0001,-0.00021038,0.0001,,0.0001,-0.00013098,,,0.0001,0.0001,,0.0001,0.0001,0.0001
2020-09-28 16:00:00,0.0001,0.0001,0.0001,0.0001,-0.00060424,0.0001,0.0001,0.0001,0.0001,,0.0001,0.0001,,,0.00044767,0.0001,,0.0001,0.00025121,0.0001
2020-09-29 00:00:00,0.0001,0.0001,0.0001,0.0001,-0.00160076,-0.00037903,0.0001,0.0001,0.0001,,0.0001,0.0001,,,0.00053387,0.0001,,0.0001,0.00023149,8.207e-05
2020-09-29 08:00:00,0.0001,-1.526e-05,0.0001,0.0001,-0.00138124,0.0001,0.0001,-7.569e-05,0.0001,,0.0001,-0.00010608,,,0.00062633,0.0001,,0.0001,0.00034554,0.0001
2020-09-29 16:00:00,0.0001,7.388e-05,0.0001,0.0001,-0.00151,-0.00013194,0.0001,-1.487e-05,0.0001,,0.0001,0.0001,,,0.00025003,0.0001,,0.0001,0.00024027,-8.097e-05
2020-09-30 00:00:00,0.0001,0.0001,0.0001,0.0001,-0.00066187,-0.00057077,0.0001,-0.00029701,0.0001,,0.0001,0.0001,,,0.0009835,0.0001,,0.0001,0.00030164,0.0001
2020-09-30 08:00:00,0.0001,0.0001,0.0001,0.0001,-0.00223882,0.0001,0.0001,-8.146e-05,0.0001,,0.0001,-0.00030181,,,0.0001,0.0001,,0.0001,0.00039594,-2.825e-05
2020-09-30 16:00:00,0.0001,-2.8e-06,0.0001,0.0001,-0.00281779,0.0001,0.0001,8.18e-06,0.0001,,0.0001,0.0001,,,0.00058576,0.0001,,0.0001,0.0001,-1.083e-05
2020-10-01 00:00:00,7.412e-05,9.937e-05,0.0001,0.0001,-0.00123407,0.0001,0.0001,-1.467e-05,0.0001,,0.0001,-0.00025416,,,0.00029845,0.0001,,0.0001,0.00022484,0.0001
2020-10-01 08:00:00,0.0001,0.0001,0.0001,0.0001,-0.00076986,-0.00038039,0.0001,-5.194e-05,0.0001,,0.0001,0.0001,,,0.0001,0.0001,,0.0001,0.00028747,0.0001
2020-10-01 16:00:00,0.0001,0.0001,0.0001,0.0001,-0.00066939,-8.745e-05,0.0001,0.0001,0.0001,,0.0001,0.0001,,,0.0001,0.0001,,0.0001,0.00017782,0.0001
2020-10-02 00:00:00,-2.63e-06,4.321e-05,0.0001,0.0001,-0.00071798,0.0001,0.0001,1.806e-05,0.0001,,0.0001,5.208e-05,,,0.0003628,0.0001,,0.0001,0.00051812,0.0001
2020-10-02 08:00:00,-1.652e-05,0.0001,0.0001,0.0001,-0.00122515,-0.00010268,0.0001,0.0001,0.0001,,0.0001,7.022e-05,,,0.0001,0.0001,,0.0001,0.00079814,0.0001
2020-10-02 16:00:00,0.0001,-3.462e-05,0.0001,0.0001,-0.00044083,0.0001,0.0001,-0.00044543,0.0001,,0.0001,0.0001,,,0.0001,0.0001,,0.0001,0.0001,0.0001
2020-10-03 00:00:00,0.0001,5.867e-05,0.0001,0.0001,-0.00080154,-0.00022421,0.0001,-0.00041185,0.0001,,0.0001,-0.00015428,,,0.00065343,0.0001,,0.0001,0.0001,0.0001
2020-10-03 08:00:00,0.0001,-0.00011916,0.0001,0.0001,-0.0015424,4.336e-05,0.0001,-0.00055013,0.0001,,0.0001,-0.00059442,,,0.0001,0.0001,,0.0001,0.0001,0.0001
2020-10-03 16:00:00,9.749e-05,-3.221e-05,0.0001,0.0001,-0.00174458,0.0001,0.0001,-0.00012868,0.0001,,0.0001,-0.00034546,,,0.0001,0.0001,,0.0001,0.0001,-7.435e-05
2020-10-04 00:00:00,-2.144e-05,-6.7e-06,0.0001,0.0001,-0.00219036,-0.00015667,0.0001,-0.00035168,0.0001,,0.0001,7.413e-05,,,0.0001,0.0001,,0.0001,0.0001,-0.00022632
2020-10-04 08:00:00,5.039e-05,0.0001,0.0001,0.0001,-0.00239764,0.0001,0.0001,-9.062e-05,6.305e-05,,0.0001,-0.00107719,,,0.0001,0.0001,,0.0001,0.0001,8.107e-05
2020-10-04 16:00:00,-7.56e-06,-6.384e-05,0.0001,0.0001,-0.00220642,3.04e-06,0.0001,-0.00029666,6.511e-05,,0.0001,-0.00167126,,,-0.00012463,0.0001,,0.0001,0.0001,8.206e-05
2020-10-05 00:00:00,-3.381e-05,0.0001,0.0001,0.0001,-0.00209453,0.0001,0.0001,-7.2e-06,-0.00014911,,0.0001,-0.00099078,,,-5.529e-05,0.0001,,0.0001,0.0001,0.0001
2020-10-05 08:00:00,-9.143e-05,3.05e-06,0.0001,0.0001,-0.00209556,-0.00032298,0.0001,-3.35e-06,-0.00022961,,0.0001,-0.00194485,,,-0.00033271,0.0001,,0.0001,0.0001,0.0001
2020-10-05 16:00:00,-6.912e-05,-1.442e-05,0.0001,0.0001,-0.00079132,-0.00012493,0.0001,0.0001,0.0001,,0.0001,-0.00066244,,,-1.79e-06,0.0001,,0.0001,0.00052962,0.0001
2020-10-06 00:00:00,-1.26e-06,-4.499e-05,0.0001,0.0001,-0.000497,-2.74e-05,0.0001,0.0001,0.0001,,0.0001,-0.00035542,,,0.0001,0.0001,,0.0001,0.0001,0.0001
2020-10-06 08:00:00,-8.313e-05,9.514e-05,0.0001,0.0001,-0.00149526,-0.00034633,0.0001,0.0001,-0.00045968,,0.0001,-0.00227416,,,-0.00045242,0.0001,,0.0001,0.00025766,0.0001
2020-10-06 16:00:00,6.937e-05,4.4e-07,0.0001,0.0001,-0.00081215,-1.528e-05,0.0001,0.0001,-0.00049631,,0.0001,-0.0024805,,,0.00053055,0.0001,,0.0001,0.00060949,0.0001
2020-10-07 00:00:00,5.11e-06,-7.208e-05,0.0001,0.0001,-0.00070831,-8.687e-05,0.0001,-2.616e-05,-0.00115963,,0.0001,-0.00154079,,,0.00038308,0.0001,,9.833e-05,0.00058529,0.0001
2020-10-07 08:00:00,-8.58e-06,2.716e-05,0.0001,0.0001,-0.00057549,0.0001,0.0001,-7.236e-05,-0.00024144,,0.0001,-0.00323738,,,0.00039634,0.0001,,0.0001,-0.00053524,0.0001
2020-10-07 16:00:00,1.553e-05,7.205e-05,0.0001,0.0001,-0.00034934,0.0001,0.0001,-4.002e-05,0.0001,,0.0001,-0.00343181,,,0.00021898,0.0001,,0.0001,0.0001,0.0001
2020-10-08 00:00:00,2.693e-05,0.0001,0.0001,0.0001,-0.00053273,-0.00015541,0.0001,7.258e-05,9.008e-05,,0.0001,-0.00361232,,,0.00051918,0.0001,,0.0001,-0.00029745,0.0001
2020-10-08 08:00:00,3.248e-05,0.0001,0.0001,0.0001,0.0,-0.00056364,0.0001,8.858e-05,0.0001,,0.0001,-0.00185869,,,0.0001,0.0001,,0.0001,7.316e-05,0.0001
2020-10-08 16:00:00,8.856e-05,0.0001,0.0001,0.0001,0.0,-5.46e-06,0.0001,-0.00018583,0.0001,,0.0001,-0.00045167,,,0.0001,0.0001,,0.0001,-0.00029459,0.0001
2020-10-09 00:00:00,6.128e-05,0.0001,0.0001,0.0001,-0.00020094,0.0001,0.0001,-0.00013138,0.0001,,0.0001,-0.00048272,,,0.0001,0.0001,,0.0001,0.00028063,0.0001
2020-10-09 08:00:00,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,,0.0001,-0.00027472,,,0.0001,0.0001,,0.0001,0.00068859,0.0001
2020-10-09 16:00:00,0.0001,0.0001,0.0001,0.00013621,-0.0001996,0.0001,0.0001,0.0001,0.0001,,0.0001,-0.00016517,,,0.0001,0.0001,,0.0001,0.00039026,0.0001
2020-10-10 00:00:00,0.0001,0.0001,0.0001,0.0001,-0.00087665,0.0001,0.0001,-0.00013512,0.0001,,0.0001,-0.00044795,,,-5.694e-05,0.0001,,0.0001,0.0001,0.0001
2020-10-10 08:00:00,0.0001,0.0001733,0.00028914,0.0001,0.0,-0.00029996,0.0001,-0.00018903,0.0001,,0.0001,0.0001,,,-0.00014297,0.0001,,0.00025404,0.0001,0.0001
